Timestamp,H2S,CH4,NH3,CO,SO2
2025-03-17 10:00:00,4.711132992699219,2.1751092926635134,0.8740872697825055,4.580170195100435,0.8508644542210924
2025-03-17 10:01:00,4.589849781187703,2.8322836639872357,1.3321460754875258,4.229797673797229,1.4790378827263453
2025-03-17 10:02:00,5.560991197514698,2.0174838737153267,0.7868919741840257,4.22096877582297,0.27350547539909964
2025-03-17 10:03:00,4.999635452131828,1.6252842548546447,0.94400542783402,3.7025664321502667,0.36064024874283007
2025-03-17 10:04:00,6.0784100347856596,2.0508851489240354,1.8553569313550162,4.550965007335559,0.16387864252090745
2025-03-17 10:05:00,4.978365168834505,2.551378117120254,2.044001499774911,4.082602422816244,0.32148949672749233
2025-03-17 10:06:00,5.499899324311903,2.0282618924028157,2.0718754304585087,3.4923071558893937,1.2214351962052654
2025-03-17 10:07:00,4.753344483984055,2.723504552547387,1.8266479868177734,4.413418824125999,0.8964402114584218
2025-03-17 10:08:00,5.495615445578208,2.087673207205121,1.4916474537152964,3.3781759102529207,0.8552290068975432
2025-03-17 10:09:00,4.8033115860007305,3.0610377186912814,2.2530116711375006,3.7497124765217666,0.7874469024770139
2025-03-17 10:10:00,4.51295625092473,2.351794604953784,0.6215267193999572,4.203836360018799,0.0
2025-03-17 10:11:00,4.592128116828237,1.4561733816772011,1.0328329274071462,4.715296195818798,0.6462940306096978
2025-03-17 10:12:00,5.526437241759172,1.6897279849459372,1.6626318476484212,3.2570635092356204,0.05722344074929342
2025-03-17 10:13:00,5.3539058455855075,2.0190268019206448,3.375134769438743,4.926115237688027,1.5904456689521607
2025-03-17 10:14:00,5.197189711302693,4.824612910821067,1.4698822046443212,4.532642616029537,1.239333421277339
2025-03-17 10:15:00,4.894456302669926,2.6057433564579977,2.2663374491800234,4.581507734204842,0.5450158427410652
2025-03-17 10:16:00,5.098955708831351,1.8845548202392728,1.2531911587667173,4.446694275757636,0.9734644697456903
2025-03-17 10:17:00,3.9967902921919745,2.8600702500591657,1.572866048317983,3.0620717148377636,0.0
2025-03-17 10:18:00,5.242157961695322,2.404818691055452,1.825481247377081,4.083430032106618,0.10782332474211503
2025-03-17 10:19:00,5.600355839415783,2.5463000371593996,1.8377257831282474,3.973203628927363,1.4223353979820588
2025-03-17 10:20:00,5.7724502571736265,1.2717345836184317,2.137003977519673,3.556745178743047,0.6793244818123881
2025-03-17 10:21:00,4.997570166027502,4.810191123419736,1.7271828859797562,4.051808199932917,0.11463956904006956
2025-03-17 10:22:00,5.52499328427483,2.1062086921130603,2.157672082172462,10.225050869220514,0.0
2025-03-17 10:23:00,4.978743932922995,1.8307494639941408,1.4589605747141048,3.6629183219336694,0.3176775013626342
2025-03-17 10:24:00,6.097509826889093,2.289164727975336,2.0851067534609355,4.650018917882622,1.0559611146382093
2025-03-17 10:25:00,5.356229323628216,1.982251249749667,0.918260130620545,4.266953575312732,0.5839519422762197
2025-03-17 10:26:00,5.257912988556533,2.522051267486311,1.9646444022349119,3.810231248391219,1.3639763425334703
2025-03-17 10:27:00,5.117350905419468,2.248500564700514,0.7913279247723166,3.288309331738182,0.7014424509423892
2025-03-17 10:28:00,4.955376735938982,2.345612949573112,1.1230430553274047,11.203385205163803,0.7938750919303588
2025-03-17 10:29:00,5.53727543842596,1.325515657230146,3.6922455456017507,4.693658204259174,0.964849328379805
2025-03-17 10:30:00,4.994507375713589,1.302884474053359,1.267877192580543,4.234504435393815,0.5402611086330825
2025-03-17 10:31:00,4.191129077873627,2.5910347641122264,0.9603310886309803,4.2902636541491015,0.264868945641549
2025-03-17 10:32:00,4.758059891270964,3.010822117545903,2.2945606933831764,3.878670245757454,1.0504078312563747
2025-03-17 10:33:00,4.771658581915002,2.324908102613246,0.23146918994532406,4.722292444832343,0.6665047417373855
2025-03-17 10:34:00,4.863279542370455,1.8664118202185813,2.7539258161127087,3.701451737429449,0.5610259964592909
2025-03-17 10:35:00,5.3871401896036,1.9662588019423248,1.2219812546678028,4.349860271136911,0.1028656970810865
2025-03-17 10:36:00,5.202454254472499,5.624009790870412,1.3571983721494336,4.043996174721589,0.2362118234012635
2025-03-17 10:37:00,4.818047717943219,2.4589827134430173,1.1068066631529427,4.1779487721405335,0.8207920827872246
2025-03-17 10:38:00,4.561966998724427,0.9537101187370647,2.9150956949480413,4.959333651515433,0.5068437338011154
2025-03-17 10:39:00,5.328739462051968,1.3164924382967649,1.029337167848755,11.138075747366138,0.4901022409489006
2025-03-17 10:40:00,4.885711087037264,2.2704148336758103,1.7245734392387178,4.4772166155816375,0.0
2025-03-17 10:41:00,4.773309867154958,1.9620628839265362,0.705956165780393,4.186768641745024,0.20225864427203244
2025-03-17 10:42:00,5.0188436411910216,2.1863119720932205,1.6328692263128433,3.8885375594687956,1.571098207905191
2025-03-17 10:43:00,4.9136679935211935,1.59890608505364,1.4947531834296581,4.451078812096302,0.6346766031817408
2025-03-17 10:44:00,5.400863729084068,2.3155296730100856,0.23769150221737356,4.356719163316529,0.7002410641632737
2025-03-17 10:45:00,4.953868653579334,2.0832495989834863,2.098770118472294,4.494149772856969,0.9045169557301536
2025-03-17 10:46:00,5.169493227834139,1.5060378399217287,1.9133130396028093,2.929641971196517,0.27280742222458704
2025-03-17 10:47:00,4.105103294941719,1.8943780182638323,1.965442874211981,5.360773271473328,0.7521928622713594
2025-03-17 10:48:00,4.901926653181769,2.200656783104587,1.945974964590841,3.7727118709529535,0.3582103328839247
2025-03-17 10:49:00,4.784908447609163,2.428531201654224,1.3522896046845299,4.243930027224115,0.5840672547289769
2025-03-17 10:50:00,4.289983284268649,1.4313084777313312,1.8936786366215947,3.0800941979678917,0.47672565007100426
2025-03-17 10:51:00,6.34030964829424,2.516370793836284,1.070983827532446,3.349359609650584,0.10653728954754405
2025-03-17 10:52:00,5.413738469060322,1.9442406110798627,2.496144083232494,3.9283265181471787,0.8894033997441619
2025-03-17 10:53:00,5.177989841555027,2.0026468387424323,1.7393562122605495,5.030471854274634,0.6582290782278597
2025-03-17 10:54:00,4.449386787938131,1.7669160559568005,1.061829191980956,4.2964784773906555,0.6977300312707962
2025-03-17 10:55:00,4.582310124466695,2.2123989694783144,1.7321882297207416,4.316987763020343,0.505179419732399
2025-03-17 10:56:00,5.290196695617906,1.7586186111155604,1.819465843272022,3.941705877221557,1.442303974880708
2025-03-17 10:57:00,4.498393536733473,1.3187058871727495,2.1799492587935183,4.17421998771918,1.2524813583786532
2025-03-17 10:58:00,5.640311942545149,2.2318675394563745,1.3554945995530026,4.170000306008595,0.26355350511123043
2025-03-17 10:59:00,4.50846864204287,2.208322807619026,1.0151788285309362,3.3373453087696774,0.550896401923599
2025-03-17 11:00:00,5.190586874360612,1.9374995912648856,4.040706168813871,4.3180658957258835,0.5886735721110351
2025-03-17 11:01:00,4.578755123463859,2.0545870597718774,1.8115878952815447,4.3587058591201115,0.6128777562321283
2025-03-17 11:02:00,5.347670890709035,1.2749643550861776,1.2045644495132433,4.291033224462023,0.0
2025-03-17 11:03:00,5.230610162652824,2.729099486818757,0.4783906771777413,3.5031761649097057,0.6546940035479678
2025-03-17 11:04:00,5.192255309676787,1.9012960311135148,1.7702070198156075,3.6478812868441755,0.8835563762906808
2025-03-17 11:05:00,5.314742132099963,2.599945213578093,1.5830112054750338,4.298510943046699,0.7117499762112328
2025-03-17 11:06:00,4.530344095437198,1.54160691939577,1.8839373942197033,3.4092717701248936,0.19271336661873278
2025-03-17 11:07:00,4.61386062459673,1.730250762697586,2.1194628228987376,4.271994379339896,0.6150407030882402
2025-03-17 11:08:00,4.40343904540171,2.666033080898992,1.4972046107788661,4.45814012023324,0.38393932216226934
2025-03-17 11:09:00,5.344074484895425,2.2976586079723678,1.5588481789061657,3.434823529234395,1.09428594026885
2025-03-17 11:10:00,4.454381703717175,2.499513664523384,1.375560077565905,4.441051236133422,0.14870419836790727
2025-03-17 11:11:00,5.300016918599472,1.5406434896355694,1.94254756189377,3.7126816756393572,0.2478220833680963
2025-03-17 11:12:00,4.692995306822354,0.5701963350500154,1.2805254315533598,3.9266349261645233,0.92964802199482
2025-03-17 11:13:00,4.8722396709321325,3.1852691889980562,1.9601922147307533,3.418684170983606,0.0
2025-03-17 11:14:00,4.568053383700668,2.241443039956938,1.1156856205912484,3.5250853476906916,0.5112407283956943
2025-03-17 11:15:00,4.987221845183376,1.8521403046280265,1.6507797545309946,4.299186460139812,0.0
2025-03-17 11:16:00,4.960844898087224,2.5562798890319316,2.3356721939217366,3.558620375658425,0.0
2025-03-17 11:17:00,5.298975661661925,1.8901211719084028,1.2644799907752087,3.5584379170997433,0.0
2025-03-17 11:18:00,5.253240870546109,2.2226891815848,1.4614226226922047,4.072783885776249,0.9405291272821841
2025-03-17 11:19:00,4.646660527995366,2.432734512293579,1.942780763891236,3.0401149067706936,0.43696415557520235
2025-03-17 11:20:00,5.426267613790655,1.604746599945619,1.277291200749355,3.2198135401210313,0.14913509628482263
2025-03-17 11:21:00,5.588041148752449,1.6436307518309459,1.7035745228529888,4.289941501224946,0.6564661288980478
2025-03-17 11:22:00,5.756628485399029,2.273696821616819,1.2280054668429694,4.24911136957888,1.4457671906860656
2025-03-17 11:23:00,4.653363109205369,2.4352113180636654,1.4678774677228437,4.818720194273526,0.3132857873467485
2025-03-17 11:24:00,5.5574716484383435,2.114062669840168,1.641854485787724,4.098062444163923,0.25013250313908875
2025-03-17 11:25:00,4.447242038594596,1.2212299748805409,1.8055296482222216,3.458519430296257,0.45286419494398805
2025-03-17 11:26:00,4.970096354663777,2.880514874930012,1.1230978559594154,4.037228308625032,0.6149548595579764
2025-03-17 11:27:00,4.6675189020826595,1.4880864768835873,2.135302037331983,4.221225548053034,0.09593545026451877
2025-03-17 11:28:00,6.570269304441804,1.524003477082604,1.4619664730256217,4.061927623616958,0.0
2025-03-17 11:29:00,4.571438645125442,2.744480716441477,2.2175623496292394,4.143193991140436,0.7909893536298279
2025-03-17 11:30:00,4.685127593646463,1.9389073677126087,1.6760952356013041,3.558202390624677,0.7117884564898822
2025-03-17 11:31:00,5.275608984087213,2.717344754024607,1.2363369730864138,3.2603207369175378,1.220340470786029
2025-03-17 11:32:00,4.336013008307311,1.78568913304006,1.957663738297187,4.505885905294284,0.7814091601322977
2025-03-17 11:33:00,5.045404912265137,2.5380416139345643,1.4228120113349683,4.148510582886702,1.0170762985531117
2025-03-17 11:34:00,4.758281550233017,2.3705047998189492,1.2831104918154457,4.112751181623577,1.0258740582417922
2025-03-17 11:35:00,4.561157843605794,1.6860477460664978,1.348620937170774,3.478274968754617,0.9947188645505951
2025-03-17 11:36:00,12.971729559518305,1.7610407710417864,1.1943918234790478,4.5875089899312815,0.28709668520568354
2025-03-17 11:37:00,4.4669194044213665,1.9647323438876578,1.9974570009619066,4.153476592577755,0.0
2025-03-17 11:38:00,4.818105717668166,2.102401811063955,1.3624966489897294,3.792337493989259,1.2202283257932875
2025-03-17 11:39:00,5.291140380463419,1.895754778872976,1.5734961504352036,4.1596050363601265,1.5205072278109497
2025-03-17 11:40:00,5.558252528773035,2.7802899023674126,1.521953111755202,3.7287033733024746,0.0
2025-03-17 11:41:00,5.493176718714716,2.714022056243109,1.1093307080151757,3.766846486851204,0.06819856918433442
2025-03-17 11:42:00,4.11467850999459,2.700942683975925,1.3740960447595243,3.6641155531676057,0.3536986736717686
2025-03-17 11:43:00,5.099550009395165,2.323927555109103,0.9505680473882611,3.628439370489734,0.2435067743774193
2025-03-17 11:44:00,6.005783311090415,4.052119719641129,0.39822211293297904,4.082125944385702,0.0
2025-03-17 11:45:00,5.4682050233745825,1.5386678886708456,1.6837450879721845,4.76020734196296,0.6569167630722828
2025-03-17 11:46:00,5.667788811521511,1.5280602368651899,1.239787635915024,4.096182866359266,0.0
